customer_id,age,tenure_months,balance,num_products,is_active,churn
CUST_00643,28,63,215903.87,1,1,1
CUST_00644,76,38,81722.06,2,0,1
CUST_00645,66,16,0.0,2,1,0
CUST_00646,45,10,0.0,1,1,1
CUST_00647,18,69,129396.7,1,1,0
CUST_00648,48,36,192363.64,1,1,0
CUST_00649,44,62,150405.94,1,0,1
CUST_00650,20,11,181695.46,1,1,1
CUST_00651,37,37,49896.98,1,1,0
CUST_00652,47,29,29755.76,4,0,0
CUST_00653,20,26,0.0,3,0,0
CUST_00654,69,9,161169.65,2,0,0
CUST_00655,32,5,216116.56,1,0,1
CUST_00656,36,51,73296.1,2,0,1
CUST_00657,29,21,194758.71,1,1,0
CUST_00658,64,3,95767.5,1,0,1
CUST_00659,65,68,114554.26,1,0,1
CUST_00660,24,35,0.0,3,1,0
CUST_00661,23,55,0.0,1,1,1
CUST_00662,26,8,156251.34,1,1,0
CUST_00663,80,20,0.0,1,0,1
CUST_00664,60,62,0.0,2,1,0
CUST_00665,18,52,97980.6,2,0,0
CUST_00666,67,72,164147.16,2,1,0
CUST_00667,21,72,64114.43,1,0,0
CUST_00668,74,66,0.0,1,0,1
CUST_00669,52,36,0.0,1,0,1
CUST_00670,69,70,178395.25,2,1,0
CUST_00671,19,2,240936.04,1,1,0
CUST_00672,72,9,105219.86,1,0,1
CUST_00673,23,4,211140.69,2,1,0
CUST_00674,50,18,143866.0,2,1,0
CUST_00675,57,3,24319.26,2,1,1
CUST_00676,33,19,218807.7,1,1,0
CUST_00677,39,57,0.0,2,1,1
CUST_00678,67,11,0.0,1,0,1
CUST_00679,78,50,175266.88,2,1,0
CUST_00680,55,41,0.0,1,0,0
CUST_00681,22,48,129459.98,1,0,1
CUST_00682,75,33,76371.28,2,1,0
CUST_00683,73,69,223557.59,1,1,0
CUST_00684,57,51,151718.94,3,0,0
CUST_00685,59,45,0.0,1,0,1
CUST_00686,19,18,0.0,1,1,0
CUST_00687,79,32,192182.28,3,0,0
CUST_00688,64,39,81625.07,2,1,0
CUST_00689,51,12,220218.43,1,0,0
CUST_00690,49,51,109480.19,2,1,0
CUST_00691,36,59,147227.65,1,0,1
CUST_00692,34,1,196561.94,2,1,0
CUST_00693,47,19,0.0,1,1,0
CUST_00694,19,16,36181.05,1,1,0
CUST_00695,44,27,176984.36,1,1,1
CUST_00696,79,5,248021.11,1,0,0
CUST_00697,54,59,229536.23,2,1,0
CUST_00698,20,60,120916.19,3,1,0
CUST_00699,50,59,230191.79,1,1,0
CUST_00700,19,2,0.0,1,0,1
CUST_00701,49,61,197966.48,1,0,1
CUST_00702,69,50,133577.83,2,0,1
CUST_00703,31,57,7100.57,1,1,0
CUST_00704,31,38,164677.2,2,0,0
CUST_00705,33,6,47323.04,1,0,1
CUST_00706,53,66,114084.13,1,1,0
CUST_00707,58,30,0.0,1,1,1
CUST_00708,38,38,186258.17,1,0,0
CUST_00709,49,26,0.0,1,1,1
CUST_00710,35,17,0.0,2,0,1
CUST_00711,25,52,132608.52,1,0,0
CUST_00712,68,39,174960.35,2,1,1
CUST_00713,77,68,0.0,3,1,0
CUST_00714,48,7,36672.51,1,0,1
CUST_00715,68,36,0.0,1,0,1
CUST_00716,44,24,0.0,2,0,1
CUST_00717,52,23,37083.12,1,1,1
CUST_00718,60,33,8596.71,2,1,0
CUST_00719,71,40,5237.25,1,1,1
CUST_00720,40,8,0.0,1,0,1
CUST_00721,47,59,0.0,1,1,0
CUST_00722,42,12,88974.04,1,0,0
CUST_00723,46,14,161340.83,2,0,0
CUST_00724,58,58,86941.97,1,1,0
CUST_00725,64,40,0.0,1,0,1
CUST_00726,32,21,153632.55,2,1,0
CUST_00727,34,10,235082.09,1,0,0
CUST_00728,32,11,184692.44,2,1,0
CUST_00729,64,18,105092.6,2,1,0
CUST_00730,26,53,46498.75,1,0,1
CUST_00731,25,19,17386.76,1,0,0
CUST_00732,27,43,96634.84,3,1,0
CUST_00733,49,30,18260.87,1,0,0
CUST_00734,67,15,0.0,2,0,1
CUST_00735,23,15,202082.38,2,0,1
CUST_00736,20,2,247659.01,1,0,0
CUST_00737,32,41,0.0,2,1,0
CUST_00738,49,48,103739.09,2,1,0
CUST_00739,28,61,63678.57,1,1,0
CUST_00740,27,30,71347.56,3,1,0
CUST_00741,45,58,149435.0,1,0,0
CUST_00742,61,64,48725.04,2,0,0
CUST_00743,21,25,6971.49,1,0,0
CUST_00744,28,47,212056.69,2,0,0
CUST_00745,76,36,205906.65,3,1,0
CUST_00746,50,23,233983.03,1,1,0
CUST_00747,19,10,54941.04,3,1,0
CUST_00748,25,57,217131.32,1,1,0
CUST_00749,71,20,0.0,1,1,1
CUST_00750,71,57,161283.15,2,0,1
CUST_00751,71,61,32407.25,2,1,0
CUST_00752,45,60,84541.19,2,1,0
CUST_00753,50,55,94028.62,1,1,0
CUST_00754,29,39,221986.42,2,0,0
CUST_00755,36,20,27400.33,1,0,0
CUST_00756,60,71,72233.01,1,0,1
CUST_00757,50,33,0.0,1,1,0
CUST_00758,77,24,0.0,1,0,1
CUST_00759,72,5,70200.51,2,0,1
CUST_00760,41,10,18900.61,2,1,0
CUST_00761,20,29,0.0,2,1,0
CUST_00762,26,66,182763.62,2,1,0
CUST_00763,55,26,232195.49,2,0,0
CUST_00764,69,17,191575.29,2,1,1
CUST_00765,72,26,174372.4,2,1,0
CUST_00766,31,41,0.0,2,0,0
CUST_00767,66,54,92738.2,2,1,0
CUST_00768,65,61,0.0,1,0,0
CUST_00769,33,4,0.0,2,0,0
CUST_00770,57,43,65355.74,2,1,1
CUST_00771,44,17,243219.37,2,0,0
CUST_00772,61,72,0.0,2,1,0
CUST_00773,48,63,144072.12,1,1,0
CUST_00774,42,29,0.0,2,1,1
CUST_00775,45,55,0.0,1,1,0
CUST_00776,78,46,0.0,2,0,0
CUST_00777,20,39,150918.44,2,1,0
CUST_00778,65,26,52599.44,3,1,0
CUST_00779,61,47,571.75,1,1,0
CUST_00780,54,43,0.0,2,1,1
CUST_00781,33,44,176180.54,3,1,0
CUST_00782,67,53,21425.39,2,0,0
CUST_00783,77,42,0.0,1,1,1
CUST_00784,31,3,119226.06,2,1,0
CUST_00785,73,4,153528.26,1,0,1
CUST_00786,62,1,0.0,1,1,1
CUST_00787,61,2,0.0,1,0,0
CUST_00788,74,52,0.0,1,0,1
CUST_00789,63,69,0.0,1,1,0
CUST_00790,66,61,0.0,2,0,0
CUST_00791,69,22,190730.42,1,0,1
CUST_00792,32,2,36537.12,1,1,0
CUST_00793,29,44,58884.24,3,1,0
CUST_00794,58,24,183354.55,2,0,1
CUST_00795,30,14,0.0,2,0,1
CUST_00796,53,55,201916.13,1,1,0
CUST_00797,35,37,159244.35,1,1,0
CUST_00798,35,17,179087.39,2,0,0
CUST_00799,38,60,225911.96,1,0,0
CUST_00800,40,48,0.0,2,0,0
CUST_00801,32,4,19415.87,1,1,0
CUST_00802,64,45,0.0,4,1,1
CUST_00803,41,22,203500.62,2,1,0
CUST_00804,46,16,72766.81,1,1,0
CUST_00805,56,58,22425.29,1,1,0
CUST_00806,35,27,0.0,1,1,0
CUST_00807,52,37,113181.57,1,1,0
CUST_00808,70,71,0.0,1,0,1
CUST_00809,80,17,28189.8,1,1,0
CUST_00810,69,46,0.0,1,0,1
CUST_00811,72,64,0.0,2,1,1
CUST_00812,49,12,58573.06,3,0,0
CUST_00813,63,63,15248.49,2,0,1
CUST_00814,70,47,249739.95,1,1,0
CUST_00815,28,53,187761.23,1,0,0
CUST_00816,74,64,0.0,2,1,0
CUST_00817,62,70,123032.32,1,1,1
CUST_00818,20,7,4893.47,2,1,0
CUST_00819,60,72,0.0,2,1,0
CUST_00820,78,34,75635.04,2,1,1
CUST_00821,20,71,0.0,2,0,1
CUST_00822,59,42,18562.06,2,1,0
CUST_00823,53,55,0.0,1,1,1
CUST_00824,77,46,0.0,2,1,0
CUST_00825,41,46,0.0,4,0,1
CUST_00826,62,23,197513.04,2,0,0
CUST_00827,40,7,178016.63,1,1,0
CUST_00828,51,19,0.0,2,1,0
CUST_00829,44,50,188846.94,2,0,0
CUST_00830,74,8,11934.23,1,0,1
CUST_00831,42,49,0.0,2,1,1
CUST_00832,31,45,36439.91,1,0,0
CUST_00833,28,61,0.0,1,0,1
CUST_00834,66,66,0.0,1,1,0
CUST_00835,76,23,163880.67,3,1,0
CUST_00836,54,63,81045.43,2,0,0
CUST_00837,59,1,21144.31,1,1,0
CUST_00838,63,26,0.0,4,0,1
CUST_00839,30,8,0.0,2,1,0
CUST_00840,40,1,114987.32,1,0,0
CUST_00841,70,9,199367.0,3,0,0
CUST_00842,73,36,247520.07,3,1,0
CUST_00843,41,13,221831.08,1,0,1
CUST_00844,27,34,71199.36,2,1,0
CUST_00845,72,62,81823.99,3,0,0
CUST_00846,30,57,157120.86,1,0,1
CUST_00847,32,23,0.0,1,0,0
CUST_00848,61,3,6967.78,2,0,0
CUST_00849,78,54,113498.46,2,1,1
CUST_00850,50,17,187659.01,1,1,0
CUST_00851,24,62,197422.93,2,1,0
CUST_00852,32,8,47214.97,2,0,0
CUST_00853,59,2,132406.48,2,1,0
CUST_00854,30,71,14236.57,2,1,0
CUST_00855,80,35,0.0,2,1,0
CUST_00856,62,12,61511.41,1,1,1
CUST_00857,22,9,199075.42,1,0,0
CUST_00858,43,53,198152.28,1,0,0
CUST_00859,38,64,49428.7,2,0,0
CUST_00860,58,32,0.0,1,1,0
CUST_00861,48,5,120004.17,2,0,1
CUST_00862,57,36,0.0,1,1,0
CUST_00863,39,41,0.0,1,1,0
CUST_00864,25,10,69286.48,2,0,1
CUST_00865,29,71,21920.48,2,1,0
CUST_00866,69,2,177811.27,2,1,0
CUST_00867,65,26,97425.26,2,0,1
CUST_00868,37,16,0.0,1,0,0
CUST_00869,29,45,181059.1,1,1,1
CUST_00870,24,50,43623.7,2,1,0
CUST_00871,51,17,0.0,1,1,1
CUST_00872,72,68,0.0,1,1,0
CUST_00873,67,59,6521.15,1,1,0
CUST_00874,28,5,0.0,1,1,1
CUST_00875,45,71,0.0,1,1,0
CUST_00876,48,68,223762.49,1,1,0
CUST_00877,79,64,24017.85,1,1,0
CUST_00878,41,26,75195.89,3,0,0
CUST_00879,49,5,119830.04,2,1,0
CUST_00880,80,5,138912.99,1,0,1
CUST_00881,45,18,129957.57,2,1,0
CUST_00882,62,61,0.0,1,0,0
CUST_00883,78,72,49541.83,1,1,0
CUST_00884,30,49,0.0,3,1,0
CUST_00885,54,5,17615.54,2,1,0
CUST_00886,38,41,241751.85,2,1,1
CUST_00887,74,45,0.0,2,1,0
CUST_00888,60,62,113427.05,2,1,0
CUST_00889,47,42,164786.1,1,0,1
CUST_00890,42,43,219735.42,1,1,0
CUST_00891,27,12,211947.46,2,0,1
CUST_00892,41,68,0.0,2,1,0
CUST_00893,39,36,136561.26,1,1,0
CUST_00894,19,18,49508.78,1,1,0
CUST_00895,20,31,140018.26,2,1,0
CUST_00896,53,46,105082.18,1,1,0
CUST_00897,44,36,236693.94,1,1,0
CUST_00898,35,2,124872.4,1,1,0
CUST_00899,35,17,18244.4,1,0,0
CUST_00900,63,12,161184.4,2,0,0
CUST_00901,50,11,230344.18,1,1,0
CUST_00902,18,56,151341.13,1,1,0
CUST_00903,49,48,245586.73,2,0,0
CUST_00904,58,67,153559.66,2,0,0
CUST_00905,20,47,186866.44,1,1,0
CUST_00906,73,60,0.0,3,1,0
CUST_00907,29,58,0.0,1,0,0
CUST_00908,66,18,0.0,2,1,1
CUST_00909,71,9,0.0,2,0,0
CUST_00910,45,5,0.0,3,1,0
CUST_00911,77,67,0.0,2,1,0
CUST_00912,52,1,191519.57,1,1,0
CUST_00913,67,38,88493.42,1,0,0
CUST_00914,32,53,74.06,1,0,0
CUST_00915,34,8,217381.26,2,0,0
CUST_00916,76,28,36267.44,1,0,1
CUST_00917,30,69,242972.42,3,1,0
CUST_00918,62,15,144334.91,1,0,0
CUST_00919,47,23,0.0,1,1,1
CUST_00920,75,2,133369.48,1,1,0
CUST_00921,71,43,48645.64,1,1,1
CUST_00922,80,35,114074.61,3,1,0
CUST_00923,57,11,0.0,2,0,1
CUST_00924,61,36,0.0,2,1,1
CUST_00925,49,32,0.0,1,1,0
CUST_00926,58,21,70314.36,3,1,0
CUST_00927,35,19,85801.66,2,0,1
CUST_00928,32,41,16652.37,2,1,0
CUST_00929,28,16,0.0,2,0,1
CUST_00930,58,1,68178.33,3,1,0
CUST_00931,54,29,216550.37,1,1,1
CUST_00932,77,1,0.0,1,0,0
CUST_00933,65,52,0.0,1,0,1
CUST_00934,71,40,149341.78,3,0,1
CUST_00935,18,59,0.0,1,1,0
CUST_00936,26,16,8602.36,2,1,0
CUST_00937,37,64,0.0,2,1,0
CUST_00938,78,13,187284.48,1,0,1
CUST_00939,30,20,0.0,1,0,0
CUST_00940,73,37,77931.55,1,0,0
CUST_00941,74,34,78837.1,1,0,1
CUST_00942,78,22,238300.0,2,1,0
CUST_00943,54,54,126602.65,1,0,1
CUST_00944,79,23,0.0,1,1,0
CUST_00945,56,65,32519.86,1,1,0
CUST_00946,35,52,208054.85,1,0,0
CUST_00947,61,33,124634.7,2,0,1
CUST_00948,39,49,26886.88,2,1,0
CUST_00949,54,24,110906.41,1,1,0
CUST_00950,56,62,80162.64,2,0,1
CUST_00951,55,32,0.0,1,1,0
CUST_00952,33,4,33927.41,1,1,0
CUST_00953,29,53,0.0,2,0,1
CUST_00954,70,24,0.0,3,0,0
CUST_00955,40,50,0.0,2,0,0
CUST_00956,64,44,0.0,1,1,1
CUST_00957,45,36,35157.04,1,1,0
CUST_00958,26,44,180149.49,1,1,0
CUST_00959,24,61,0.0,1,1,0
CUST_00960,65,72,150042.66,2,0,1
CUST_00961,22,15,15584.04,2,0,1
CUST_00962,27,39,97071.22,2,0,0
CUST_00963,28,19,167755.85,1,0,1
CUST_00964,34,28,0.0,3,1,0
CUST_00965,57,64,146444.88,1,0,0
CUST_00966,55,13,134293.78,1,1,0
CUST_00967,23,66,0.0,1,1,0
CUST_00968,64,15,62867.45,1,1,0
CUST_00969,39,22,65757.04,1,1,0
CUST_00970,36,5,96187.41,1,0,1
CUST_00971,25,39,0.0,1,1,0
CUST_00972,63,31,44522.35,2,1,0
CUST_00973,25,10,165245.74,1,0,1
CUST_00974,57,32,0.0,1,1,0
CUST_00975,63,47,10939.3,1,1,0
CUST_00976,27,61,8729.39,2,1,0
CUST_00977,39,23,213298.4,2,0,0
CUST_00978,40,27,49708.2,1,1,0
CUST_00979,79,34,72388.88,1,1,0
CUST_00980,49,11,240658.69,1,0,0
CUST_00981,71,66,101619.39,1,1,0
CUST_00982,53,52,167409.07,2,1,0
CUST_00983,66,31,0.0,2,1,1
CUST_00984,39,64,7092.96,1,0,0
CUST_00985,54,32,49835.28,3,1,0
CUST_00986,33,29,166010.72,1,1,0
CUST_00987,29,14,106620.34,2,1,0
CUST_00988,40,35,15979.25,1,0,0
CUST_00989,70,69,0.0,2,1,1
CUST_00990,48,42,213909.95,1,1,0
CUST_00991,59,37,91904.43,2,0,0
CUST_00992,41,37,208915.28,1,1,0
CUST_00993,31,39,238151.9,2,1,0
CUST_00994,72,67,139797.2,3,0,0
CUST_00995,56,32,217423.57,3,1,0
CUST_00996,22,27,0.0,2,0,0
CUST_00997,66,38,0.0,2,0,1
CUST_00998,58,31,2079.59,2,1,0
CUST_00999,59,61,51473.64,2,1,0
CUST_01000,61,43,41653.53,1,0,0
CUST_01001,19,41,160040.63,1,1,0
CUST_01002,35,53,200961.2,1,1,0
CUST_01003,72,11,0.0,1,0,1
CUST_01004,79,22,182091.7,1,1,0
CUST_01005,76,19,0.0,3,1,0
CUST_01006,37,33,0.0,2,1,0
CUST_01007,37,24,211116.34,1,1,0
CUST_01008,54,28,246888.78,1,0,0
CUST_01009,26,59,119651.29,1,0,1
CUST_01010,25,6,241103.96,1,0,1
CUST_01011,22,69,126310.85,1,0,0
CUST_01012,47,70,0.0,1,0,1
CUST_01013,29,59,0.0,2,1,0
CUST_01014,24,31,179400.03,3,1,0
CUST_01015,60,33,147206.73,1,0,0
CUST_01016,26,12,218287.68,1,1,0
CUST_01017,72,22,207770.23,4,0,1
CUST_01018,67,67,0.0,2,1,0
CUST_01019,69,4,56404.28,2,0,0
CUST_01020,68,6,114394.79,2,0,1
CUST_01021,55,56,170433.85,2,1,0
CUST_01022,45,28,219944.93,1,1,1
CUST_01023,35,42,0.0,1,0,1
CUST_01024,59,53,105038.12,1,1,1
CUST_01025,56,48,13505.71,3,0,0
CUST_01026,48,67,0.0,3,1,0
CUST_01027,58,1,217528.09,1,1,0
CUST_01028,76,31,99063.36,1,0,1
CUST_01029,52,55,211937.09,2,1,0
CUST_01030,70,15,100513.49,1,1,1
CUST_01031,80,4,0.0,2,0,1
CUST_01032,33,51,130026.29,2,1,0
CUST_01033,19,3,238830.0,1,1,0
CUST_01034,21,16,71686.42,2,0,0
CUST_01035,67,14,25407.36,2,0,0
CUST_01036,21,51,0.0,2,0,1
CUST_01037,53,59,69279.47,2,1,0
CUST_01038,79,4,24021.46,2,0,1
CUST_01039,60,35,82921.88,1,1,0
CUST_01040,59,10,36165.56,1,0,0
CUST_01041,44,12,203943.13,2,0,1
CUST_01042,65,10,104508.44,3,0,0
CUST_01043,52,44,82522.9,1,1,0
CUST_01044,50,45,126306.66,3,1,0
CUST_01045,77,8,173930.59,1,1,0
CUST_01046,50,33,27682.27,2,0,0
CUST_01047,21,71,199443.17,2,0,0
CUST_01048,35,68,0.0,2,1,1
CUST_01049,28,72,85239.85,2,0,0
CUST_01050,61,58,0.0,2,0,0
CUST_01051,43,65,0.0,1,1,0
CUST_01052,77,32,189748.55,1,0,0
CUST_01053,53,62,0.0,1,1,1
CUST_01054,78,48,0.0,1,1,1
CUST_01055,76,65,0.0,2,1,1
CUST_01056,63,34,215394.4,1,0,0
CUST_01057,60,29,246677.37,1,0,0
CUST_01058,31,43,0.0,1,0,0
CUST_01059,59,15,13033.73,1,1,0
CUST_01060,41,47,201391.86,2,0,1
CUST_01061,41,6,228045.41,1,1,0
CUST_01062,21,72,104765.93,1,0,0
CUST_01063,47,48,186945.99,1,1,0
CUST_01064,69,34,178662.91,1,1,1
CUST_01065,24,14,69677.18,1,1,0
CUST_01066,74,22,113762.6,2,0,1
CUST_01067,66,22,68062.39,2,1,0
CUST_01068,74,1,223605.01,2,1,0
CUST_01069,75,52,0.0,1,0,1
CUST_01070,70,16,50171.09,2,0,1
CUST_01071,38,8,0.0,2,0,1
CUST_01072,48,34,29050.55,1,1,0
CUST_01073,31,4,10016.88,1,1,0
CUST_01074,38,61,1014.36,2,1,0
CUST_01075,61,4,245846.81,1,0,1
CUST_01076,61,45,124446.14,2,1,0
CUST_01077,72,31,230342.58,2,0,1
CUST_01078,64,48,210252.67,1,1,1
CUST_01079,73,18,179067.22,2,1,0
CUST_01080,21,57,85649.31,1,0,0
CUST_01081,50,70,0.0,3,1,0
CUST_01082,29,14,0.0,2,1,0
CUST_01083,71,72,170648.31,2,0,1
CUST_01084,47,33,209529.52,2,1,0
CUST_01085,71,7,33178.7,2,1,1
CUST_01086,80,1,78923.79,3,0,1
CUST_01087,32,15,19520.09,1,1,0
CUST_01088,35,15,126950.87,2,0,1
CUST_01089,25,29,0.0,1,0,1
CUST_01090,61,10,0.0,1,0,1
CUST_01091,63,36,27028.8,2,0,1
CUST_01092,65,58,114081.53,1,1,0
CUST_01093,19,36,0.0,2,1,0
CUST_01094,56,11,0.0,1,1,0
CUST_01095,27,57,51220.77,2,1,0
CUST_01096,25,49,216694.81,1,0,0
CUST_01097,65,17,15822.5,3,1,0
CUST_01098,49,6,0.0,1,0,1
CUST_01099,58,43,232341.67,3,1,0
CUST_01100,70,18,0.0,1,1,0
CUST_01101,59,55,0.0,1,0,1
CUST_01102,39,19,139329.19,1,1,0
CUST_01103,29,14,0.0,2,1,0
CUST_01104,27,19,180480.53,1,0,0
CUST_01105,39,32,238564.06,3,0,0
CUST_01106,69,44,0.0,2,1,1
CUST_01107,67,7,67143.09,2,1,0
CUST_01108,18,10,0.0,1,1,0
CUST_01109,19,16,131122.8,1,1,0
CUST_01110,57,26,198195.58,3,0,0
CUST_01111,22,11,84649.99,2,1,0
CUST_01112,77,39,236142.6,2,0,0
CUST_01113,44,3,91689.56,1,1,0
CUST_01114,20,64,245499.99,3,0,0
CUST_01115,23,18,86487.87,1,0,0
CUST_01116,28,40,176557.69,2,0,1
CUST_01117,79,19,32087.35,2,1,0
CUST_01118,33,54,121359.96,3,0,1
CUST_01119,46,10,118057.31,1,0,1
CUST_01120,48,26,0.0,2,0,1
CUST_01121,34,39,0.0,1,0,1
CUST_01122,40,67,54134.28,1,0,1
CUST_01123,79,19,190148.35,2,1,0
CUST_01124,66,44,213288.38,2,1,1
CUST_01125,30,64,34263.1,4,1,0
CUST_01126,47,21,77873.46,2,1,0
CUST_01127,64,34,104372.89,1,1,1
CUST_01128,34,64,174575.37,1,0,0
CUST_01129,51,18,247269.53,2,1,0
CUST_01130,53,60,98045.47,1,1,0
CUST_01131,33,46,62827.92,1,0,1
CUST_01132,28,52,217469.19,2,1,0
CUST_01133,73,7,199652.45,1,1,0
CUST_01134,52,66,5503.65,2,1,0
CUST_01135,62,45,0.0,2,1,0
CUST_01136,26,47,12979.1,4,0,1
CUST_01137,30,19,228727.4,1,1,0
CUST_01138,55,23,197622.82,1,1,0
CUST_01139,19,14,0.0,2,1,1
CUST_01140,79,26,0.0,1,1,1
CUST_01141,32,46,0.0,1,1,1
CUST_01142,79,42,163768.05,2,1,1
CUST_01143,78,3,0.0,3,1,0
CUST_01144,60,4,0.0,3,1,0
CUST_01145,46,22,7619.01,2,1,0
CUST_01146,35,19,4749.58,1,1,0
CUST_01147,75,31,207190.43,3,1,0
CUST_01148,48,26,214029.34,2,1,0
CUST_01149,36,6,0.0,1,0,0
CUST_01150,54,67,175920.51,1,1,0
CUST_01151,29,2,0.0,2,1,0
CUST_01152,34,25,0.0,1,1,1
CUST_01153,33,20,175168.91,2,0,0
CUST_01154,29,54,0.0,1,1,0
CUST_01155,38,61,62391.49,2,0,1
CUST_01156,51,30,1576.56,3,1,0
CUST_01157,64,51,0.0,1,1,0
CUST_01158,65,45,169716.12,1,1,0
CUST_01159,61,6,0.0,2,0,1
CUST_01160,63,71,0.0,1,0,1
CUST_01161,76,35,0.0,1,1,1
CUST_01162,21,69,5865.6,1,0,0
CUST_01163,38,32,116320.39,1,1,0
CUST_01164,60,37,0.0,2,1,0
CUST_01165,61,3,89823.4,2,0,1
CUST_01166,31,23,0.0,2,1,0
CUST_01167,79,14,126305.98,2,1,0
CUST_01168,23,5,117881.35,1,1,0
CUST_01169,70,54,19673.76,1,1,1
CUST_01170,65,51,159236.73,3,1,0
CUST_01171,21,59,0.0,2,0,0
CUST_01172,70,19,26570.06,1,1,0
CUST_01173,49,32,0.0,2,0,0
CUST_01174,60,51,0.0,1,1,0
CUST_01175,30,10,81175.94,2,1,0
CUST_01176,74,29,0.0,3,0,0
CUST_01177,29,9,0.0,1,1,1
CUST_01178,54,64,0.0,1,1,1
CUST_01179,32,18,32395.77,2,1,0
CUST_01180,37,4,94216.06,2,1,0
CUST_01181,58,13,166197.45,2,0,0
CUST_01182,70,14,244325.11,1,1,0
CUST_01183,48,10,0.0,1,0,1
CUST_01184,19,2,174587.52,2,0,1
CUST_01185,33,64,139939.27,2,0,0
CUST_01186,68,20,72378.24,1,1,0
CUST_01187,80,34,208869.68,1,1,0
CUST_01188,50,45,82529.19,1,1,0
CUST_01189,73,70,226163.8,2,1,0
CUST_01190,44,51,169979.49,1,1,0
CUST_01191,46,54,0.0,1,0,0
CUST_01192,78,64,0.0,4,1,1
CUST_01193,18,47,122649.14,1,1,1
CUST_01194,80,38,703.59,2,0,1
CUST_01195,45,50,46177.94,1,1,0
CUST_01196,30,10,196364.08,1,1,0
CUST_01197,54,4,236970.48,1,0,0
CUST_01198,70,63,214380.2,2,1,1
CUST_01199,52,31,0.0,2,1,0
CUST_01200,78,20,0.0,1,0,1
CUST_01201,48,12,168886.52,1,1,0
CUST_01202,63,61,0.0,1,1,1
CUST_01203,37,4,168678.56,1,0,0
CUST_01204,77,22,0.0,3,1,1
CUST_01205,54,7,37647.7,2,1,1
CUST_01206,52,25,248553.6,1,0,0
CUST_01207,34,66,0.0,1,1,0
CUST_01208,55,30,177281.17,1,1,0
CUST_01209,51,11,0.0,2,1,1
CUST_01210,34,49,53286.05,1,0,0
CUST_01211,39,59,170582.19,2,1,0
CUST_01212,36,34,48473.43,2,1,0
CUST_01213,73,47,226334.19,1,0,1
CUST_01214,51,61,0.0,3,1,0
CUST_01215,28,71,16362.9,1,1,0
CUST_01216,36,15,0.0,1,0,1
CUST_01217,67,24,112885.97,3,1,0
CUST_01218,38,22,48269.17,1,0,0
CUST_01219,61,27,211010.14,1,1,0
CUST_01220,55,65,28534.04,1,1,0
CUST_01221,43,17,35902.67,2,1,0
CUST_01222,19,67,101643.21,1,0,0
CUST_01223,40,59,170323.98,1,1,1
CUST_01224,57,3,0.0,1,1,0
CUST_01225,68,58,74545.0,1,1,0
CUST_01226,61,50,110751.31,1,0,1
CUST_01227,72,30,148476.46,3,0,0
CUST_01228,57,59,91084.86,2,1,0
CUST_01229,71,59,122148.54,2,1,0
CUST_01230,18,5,98358.1,1,0,1
CUST_01231,56,10,0.0,2,0,0
CUST_01232,69,35,0.0,1,0,1
CUST_01233,54,19,90981.29,2,0,0
CUST_01234,41,9,0.0,1,0,1
CUST_01235,25,39,0.0,1,0,1
CUST_01236,80,66,9783.46,2,1,0
CUST_01237,31,40,33227.72,2,1,0
CUST_01238,24,60,248622.43,2,1,0
CUST_01239,80,12,205294.63,2,1,1
CUST_01240,55,36,1151.56,4,1,0
CUST_01241,30,29,209540.08,1,1,0
CUST_01242,72,25,201111.7,2,0,1
CUST_01243,37,30,0.0,1,0,1
CUST_01244,69,48,128431.71,1,1,0
CUST_01245,25,32,215222.39,2,1,1
CUST_01246,41,17,71690.71,1,0,1
CUST_01247,51,36,0.0,1,0,0
CUST_01248,67,10,157928.86,2,1,0
CUST_01249,79,10,222497.35,1,1,1
CUST_01250,41,36,0.0,2,1,0
CUST_01251,58,23,214713.18,2,1,0
CUST_01252,42,59,46440.93,3,0,0
CUST_01253,61,32,64634.42,1,0,1
CUST_01254,34,62,0.0,2,1,0
CUST_01255,33,39,103662.02,1,1,0
CUST_01256,22,60,0.0,1,0,0
CUST_01257,54,57,0.0,1,1,1
CUST_01258,65,67,41992.23,1,0,0
CUST_01259,80,45,189268.39,1,1,1
CUST_01260,32,69,0.0,1,1,0
CUST_01261,74,72,126975.03,2,0,0
CUST_01262,23,58,0.0,1,1,1
CUST_01263,25,15,172751.37,1,1,0
CUST_01264,45,66,8406.02,1,0,1
CUST_01265,65,14,0.0,3,0,1
CUST_01266,36,16,0.0,2,1,1
CUST_01267,59,11,0.0,2,0,1
CUST_01268,19,39,0.0,2,1,0
CUST_01269,39,12,0.0,2,1,1
CUST_01270,74,36,157206.01,3,1,1
CUST_01271,57,40,0.0,2,1,0
CUST_01272,69,72,0.0,1,1,0
CUST_01273,31,48,15073.06,2,1,0
CUST_01274,67,47,161034.77,1,1,0
CUST_01275,39,1,109408.02,1,1,1
CUST_01276,70,35,155327.34,2,1,0
CUST_01277,58,1,0.0,1,1,0
CUST_01278,55,38,49134.79,2,1,0
CUST_01279,33,6,0.0,1,1,0
CUST_01280,42,21,0.0,2,1,0
CUST_01281,78,71,0.0,1,1,1
CUST_01282,77,19,0.0,2,0,0
CUST_01283,69,8,0.0,3,0,0
CUST_01284,20,28,136931.34,1,1,0
CUST_01285,68,45,153043.24,1,1,0
CUST_01286,59,27,119764.06,1,0,1
